Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.medication.json	19237	-	0	0	0	0	0	0	16	65	0	0	0	0	0	0	0	0	0	0	113	113	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-BeMedicationLineAdherenceStatus.json	2692	7	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	22	574	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BeMedicationLineAdherenceStatusReason.json	3076	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	19	96	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BeMedicationLineOriginType.json	1032	5	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	13	75	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BeMedicationLineRegistrationStatus.json	726	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	12	60	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BeMedicationRequestReimbursementType.json	3556	5	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	19	50	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BeMedicationType.json	679	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15	43	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-example-dispense-communitypharmacy-1med.json	3080	6	0	0	0	0	0	0	1	1455	0	0	0	0	0	0	0	0	0	0	20	23	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-example-dispense-hospital.json	3049	6	0	0	0	0	0	0	1	1102	0	0	0	0	0	0	0	0	0	0	16	21	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-example-minimal-dispense.json	941	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-medicationdispense-example-1.json	2649	5	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-medicationdispense-example-2.json	3379	5	0	0	0	0	0	0	1	375	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	0
