Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.be.medication.json	14298	-	0	0	0	0	0	0	14	85	0	0	0	0	0	0	0	1	0	0	115	123	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-medication-line-origin-type.json	643	5	0	0	0	0	1	0	0	15	0	0	1	0	0	0	0	0	0	0	20	536	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-medication-type.json	761	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	20	92	0	0	0	1	0	0
fsh-generated/resources/MedicationDispense-example-dispense-communitypharmacy-1med.json	3101	6	0	0	0	0	0	0	1	993	0	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-example-dispense-hospital.json	3065	5	0	0	0	0	0	0	0	931	0	0	0	0	0	0	0	0	0	0	18	17	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-example-minimal-dispense.json	947	4	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-medicationdispense-example-1.json	2660	5	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-medicationdispense-example-2.json	3395	5	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-be-ns-cnk-codes.json	559	3	13	0	0	0	0	0	1	12	811	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-be-ns-cti-extended-code.json	1075	4	4	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	16	9	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-be-ns-prescription-ids.json	581	3	4	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	18	15	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-be-ns-product-package-type.json	596	2	4	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	14	17	0	0	0	0	0	0
fsh-generated/resources/Organization-apotheek-onder-de-toren.json	564	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AD.json	710	2	0	9	0	0	0	1	0	26	0	0	0	0	0	0	0	1	0	0	25	197	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ANY.json	904	3	0	26	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	136	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-BELMMedProduct.json	3742	2	0	44	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	48	145	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-BL.json	709	2	0	23	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-BeExtDispenseRequestNeededCategory.json	1311	3	0	41	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	88	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-BeExtDosageOverride.json	1224	2	0	45	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	33	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-BeExtDosageOverrideReason.json	1290	2	0	43	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	82	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-BeExtExposureCategory.json	1424	3	0	47	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	88	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-BeExtMedicationType.json	1398	2	0	45	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-CD.json	677	2	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Class.json	652	4	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	73	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-DT.json	574	4	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	24	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EN.json	715	4	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	23	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-II.json	801	3	0	8	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	86	0	0	0	0	0	0
